Kuepers， Jac,柯博識
Kuhlmann， Dirk,顧迪康
Kuhn， Dieter,庫恩
Kuhn， Philip A.,孔飛力
Kuijp， Leonard W. J. van der,范德康
Kuiper， P.N.,高柏
Kukeev， Dordzhi,道爾吉
Kulp， Daniel H.,葛學浦
Kumar， Yukteshwar,餘德爍
Kung， Hsiang-te,孔祥德
Kung， Hui-I,鞏惠儀
Kung， James Kai-sing,龔啟聖
Küng， Hans,孔漢思
Kunz， Leon Nelson,王禮豪
Kuo， Cheng-tian,郭承天
Kuo， Chunghao,郭忠豪
Kuo， Mei-fen,郭美芬
Kuo， Ming-Sung,郭銘松
Kuo， Pio,郭忠豪
Kuo， Tai-chun,郭岱君
Kuo， Ya-pei,郭亞珮
Kupfer， Peter,柯彼德
Kurdyumov， Vladimir A.,耿華
Kuriyama， Shigehisa,栗山茂久
Kurtz， Joachim,顧有信
Kutcher， Norman,柯啟玄
Kuznetsova-Fetisova， Marina,顧曼莉
Kuzuoglu， Ulug,孔思宇
Kwee， Hui Kian,郭慧娟
Kwok， Kim,郭儉
Kwok， Pui-lan,郭佩蘭
Kwok， Theodore J.,郭存仁
Kwong， Anna Yee Ngan,鄺綺顏
,
L,
Łabȩdzka， Izabella Dorota,華小莉
Lackner， Michael,郎宓榭
Ladany， L.,勞達一
Laffin， Christina,賴可馨
Lagerwey， John,勞格文
Lai， Chi Kong,黎志剛
Lai， Chi-tim,黎志添
Lai， Guolong,來國龍
Lai， James S.,賴士宏
Lai， John T. P.,黎子鵬
Lai， Karyn,賴蘊慧
Lai， Ming-chiu,黎明釗
Lai， Ming-yan,黎明茵
Lai， Pan-chiu,賴品超
Lai， Rongdao,釋融道
Lai， Hsi-san,賴錫三
Lai， Whalen,黎惠倫
Laitinen， Kauko,高歌
Laliberté， André,安德瑞
Lam， Adam,林勇
Lam， Annie,林純慧
Lam， Anthony S. K.,林瑞琪
Lam， Jason Tsz Shun,林子淳
Lam， Joseph S. C.,林萃青
Lam， Lap,林立
Lam， Tong,林東
Lam， Wing-Keung,林永強
Lamley， Harry Jerome,藍厚理
Lamouroux， Christian,藍克利
Lampe， Evan,藍培
Lams， Lutgard,藍露潔
Lancashire， Douglas,藍克實
Landers， James R.,藍瞻梅
Landry， Pierre F.,李磊
Landry-Deron， Isabelle,藍莉
Lang， Graeme,梁景文
Langlois， John D.,藍德彰
Lanselle， Rainier,藍碁
Lanteigne， Marc,蘭馬克
Lao， Sze-Kwang,勞思光
LaPolla， Randy,羅仁地
Larson， Wendy,文棣
Lary， Diana,戴安娜
Latourette， Kenneth S.,賴德烈
Lau， D.C.,劉殿爵
Lau， Frederick,劉長江
Lau， Joseph S. M.,劉紹銘
Lau， Kwok-ying,劉國英
Lau， Lawrence J.,劉遵義
Lau， Lawrence Y. K.,劉宇光
Lau， Ngar-sze,劉雅詩
Lau， Ulrich,勞武利
Laufer， Berthold,勞費爾
Laughlin， Charles A.,羅褔林
Laureillard， Marie,羅蕾雅
Laurent， Caroline,羅愷琳
Lauwers， L.,郎衛師
Lavagnino， Alessandra Cristina,蘭珊德
Lavoix， Valérie,華蕾立
Lavrač， Maja,瑪雅
Lawergren， Bo,勞鎛
Lawton， Thomas,羅覃
Lazzarotti， Marco,李克
Lazzarotto， Angelo S.,梁作祿
Lean， Eugenia,林郁沁
Le Blanc， Charles,白光華
Lebbe， Frédéric-Vincent,雷鳴遠
Lecher， Hanno,雷哈諾
Ledderose， Lothar,雷德候
Lee， An-ru,李安如
Lee， Archie C. C.,李熾冒
Lee， Chee Leong,李志良
Lee， Cheuk Yin,李焯然
Lee， Chin-Chuan,李金銓
Lee， Ching Kwan,李靜君
Lee， Deung Yearn,李騰淵
Lee， Dong Seong,李東星
Lee， Fong-mao,李豐楙
Lee， Gyungwon,李京源
Lee， Haiyan,李海燕
Lee， Huey-ling,李慧玲
Lee， Hwa-Wei,李華偉
Lee， I-yun,李衣雲
Lee， James Z.,李中清
Lee， Jen-der,李貞德
Lee， Jinok,李晉沃
Lee， John,李若善
Lee， Kar-shui,李家樹
Lee， Kwai Sang,李貴生
Lee， Leo Ou-Fan,李歐梵
Lee， Lily Xiao Hong,蕭虹
Lee， Mah Ngee,呂瑪莉
Lee， Mei-Yen,李美燕
Lee， Ming-huei,李明輝
Lee， Nae-young,李來榮
Lee， Pauline,李博玲
Lee， Peter K.H.,李景雄
Lee， Pui-Yin Vivian,李佩然
Lee， Sherman E.,李雪曼
Lee， Shi-rong,李世蓉
Lee， Sing Hui,李欣蕙
Lee， Sonya,李琛妍
Lee， Sukhee,李蘇姬
Lee， Seung-joon,李丞浚
Lee， Taling,李大陵
Lee， Thomas H.C.,李弘祺
Lee， Tong Soon,李忠順
Lee， Tsonghan,李宗翰
Lee， Yee Lak Elliot,李依肋
Lee， Yenyi,李彥儀
Lee， Yokshiu F.,李煜紹
Lee， Yoon Kyong,李倫京
Lee， Yoonkyung,李允卿
Lee， Yu-chen,李玉珍
Lee-Kalisch， Jeong-hee,李靜姬
Leeb， Leopold,雷立柏
Lefeuvre， Jean,雷煥章
Legge， James,理雅格
Lehner， Georg,雷喬治
Lei， Beatrice Bi-qi,雷碧琦
Lei， Daphne P.,雷碧瑋
Lei， Sean Hsiang-lin,雷祥麟
Leipelt-Tsai， Monika,蔡莫妮
Leloup， Violaine,李鳳蘭
Leng， Shaochuan,冷紹佺
Leonard， Jane Kate,林珍珠
Leong， Kar Yen,梁家恩
Leong， Sow-Theng,梁肇庭
Leow， Wei Yi,廖威裕
Lerner， Federico,費德
Lessing， F.,雷興
Lettere， Laura,文月桂
Leung， Andrew K. P.,梁建邦
Leung， Angela Ki Che,梁其姿
Leung， Audrey,梁孝慈
Leung， Beatrice,梁潔芬
Leung， Frankie Fook-lun,梁福臨
Leung， Thomas In-Sing,梁燕城
Leung， Wing-Fai,梁穎暉
Leutner， Mechthild,羅梅君
Levan， Valerie Michele,雷薇
Levenson， Joseph R.,列文森／賴文森
Levering， Miriam,羅梅如
Lévi， Jean,樂唯
Levine， Ari Daniel,李瑞
Lévy， André,雷威安
Levy， Dore,李德瑞
Lewis， Mark Edward,陸威儀
L’Haridon， Béatrice,羅逸東
Li， Audrey Y.H.,李艷惠
Li， Bozhong,李伯重
Li， Charles N.,李訥
Li， Chenyang,李晨陽
Li， Cheng,李成
Li， Chi,李濟
Li， Chohming,李卓敏
Li， Chris Wen-chao,李文肇
Li， Chu-tsing,李鑄晉
Li， Fang-Kuei,李方桂
Li， Feng,李峰
Li， Geng,李耕
Li， Guoping,李國平
Li， Guoqing,李國慶
Li， Hongshan,李洪山
Li， Hua,李樺
Li， Huai-yin,李懷印
Li， Jin,李晉
Li， Jin,李瑾
Li， Jinyan,李金豔
Li， Lianjiang,李連江
Li， Kin Sum,李建深
Li， Maosen,李茂森
Li， Melody,黎韻孜
Li， Nan,黎楠
Li， Peter,李彼德
Li， Ping,李平
Li， Qiancheng,李前程
Li， Ruru,李如茹
Li， Shenglan,李勝藍
Li， Shih-Chieh Ilya,李士傑
Li， Siu Leung,李小良
Li， Tze-chung,李志鐘
Li， Victor H.,李浩
Li， Wai-yee,李惠儀
Li， Wei,李煒
Li， Wenchao,李文潮
Li， Wendan,李文丹
Li， Xiaobing,李小兵
Li， Xiaorong,李小榮
Li， Xuetao,李雪濤
Li， Xun,李遜
Li， Yafei,李亞非
Li， Yen-hui Audrey,李艷惠
Li， Yih-yuan,李亦園
Li， Yongji,李泳集
Li， Yuhang,李雨航
Li Mowry， Hua-yuan,李華元
Lian， Xian-Da,連心達
Liang， David M.,梁銘越
Liang， Tianshuang,梁天爽
Liang， Yong (Edward),梁永
Liang， Zai,梁在
Liao， Hsien-huei,廖咸惠
Liao， Ping-hui,廖炳惠
Liao， W. K.,廖文魁
Liao， Xavier L. W.,廖立文
Libbrecht， Ulrich,李倍始
Lieberman， Frederic,李伯曼
Liebenthal， Walter,李華德
Lieberthal， Kenneth,李侃如
Liebman， Benjamin L.,李本
Lien， Chinfa,連金發
Lien， Donald,連大祥
Lien， Pei-te,連培德
Ligeti，Louis,李蓋提
Ligot， Damien,李皓
Lim， An-King,林安慶
Lim， Hock Eam,林福炎
Lim， Ivy Maria,林美玲
Lim， Jason,林捷勝
Lim， Paul Joseph,林發財
Lim， Su Hwan,林秀桓
Lim， Wah Guan,林華源
Lin， Chen-Yuan,林振源
Lin， Ching-chih,林敬智
Lin， Da,林達
Lin， Eric,林奇伯
Lin， Hsiao-ting,林孝庭
Lin， J.W.,林若望
Lin， Jenny,林珍妮
Lin， Jih-wen,林繼文
Lin， Kun-chin,林昆謹
Lin， Le,藺樂
Lin， Man-Houng,林滿紅
Lin， Nan,林南
Lin， Nancy,林靜雲
Lin， Pei-yin,林姵吟
Lin， Shin-rou,林欣柔
Lin， Shuen-fu,林順夫
Lin， Sylvia Li-chun,林麗君
Lin， T.H. Jonah,林宗宏
Lin， Tso-yu Calvin,林左裕
Lin， Tsu-cheng,林祖誠
Lin， Tsung-cheng,林宗正
Lin， Wan-i,林萬億
Lin， Wei-cheng,林偉正
Lin， Wei-chieh,林維杰
Lin， Wei-Ping,林瑋嬪
Lin， Wei-Yu,林偉瑜
Lin， Yi-min,林義民
Lin， Yusheng,林毓生
Lin-Gorecká， Wei Yun,林蔚昀
Linck， Gudula,林可／顧鐸琳
Lincoln， Toby,林濤
Lindblom， John A.,林仰嵩
Linder， Birgit,彭吉蒂
Lindqvist， Cecilia,林西莉
Lindsay， Michael Francis Morris,林邁可
Linduff， Katheryn,林嘉琳
Ling， Pick Soon,林畢順
Ling， Teck Soon,林德順
Ling， Vivian,淩志韞
Ling， Xiaoqiao,凌筱嶠
Lingley， Kate,龍梅若
Link， E. Perry,林培瑞
Liou， To-Hai,劉德海
Lipinsky， Astrid,李雅瑞
Lippiello， Tiziana,李蒂 ／ 李集雅
Liščák， Vladimír,李世佳
Littrup， Leif,李來福
Litzinger， Ralph A.,李瑞福
Liu， C.S. Luther,劉辰生
Liu， Cary Y.,劉怡瑋
Liu， Chiao-mei,劉巧楣
Liu， Chiung-yun Evelyn,劉瓊云
Liu， Chun-Jo,劉君若
Liu， Elaine M.,劉美辰
Liu， Feng-Hsi,劉鳳樨
Liu， Fu-Kuo,劉復國
Liu， Guohui,劉國輝
Liu， Guoli,劉國立
Liu， Hanzhang,劉含章
Liu， Haoming,劉皓明
Liu， Hsiang-kwang,劉祥光
Liu， James C.,劉淸景
Liu， James J.Y.,劉若愚
Liu， James T.C.,劉子健
Liu， Jen-Peng,劉人鵬
Liu， Jennifer,劉珍妮
Liu， Joan,劉麗君
Liu， Johanna,劉千美
Liu， Kuan-Hsien,劉冠賢
Liu， Kwang-ching,劉廣京
Liu， Lening,劉樂寧
Liu， Li,劉莉
Liu， Liangni Sally,劉良妮
Liu， Lizhi,劉立之
Liu， Lydia,劉禾
Liu， Marjory Bong-Ray,劉邦瑞
Liu， Meizhu,劉梅竹
Liu， Michael Guoqing,劉國慶
Liu， Michael Shiyung,劉士永
Liu， Peng,劉鵬
Liu， Peng,劉澎
Liu， Philip Hsiaopong,劉曉鵬
Liu， Qingping,劉清平
Liu， Ruomei,柳若梅
Liu， Shao-hua,劉紹華
Liu， Shufen,劉淑芬
Liu， Shu-hsien,劉述先
Liu， Ta-chung,劉大中
Liu， Tao Tao,劉陶陶
Liu， Tik-sang,廖迪生
Liu， Tsang-Long,劉滄龍
Liu， Ts’ui-jung,劉翠溶
Liu， Ts’un-yan,柳存仁
Liu， Tsung-wei,劉從葦
Liu， Weijian,柳維堅
Liu， William Guanglin,劉光臨
Liu， Wu-chi,柳無忌
Liu， Xiaohong,劉曉弘
Liu， Xiaoyuan,劉曉原
Liu， Xin,劉新
Liu， Xinmin,劉辛民
Liu， Xun,劉迅
Liu， Yingsheng,劉迎勝
Liu， Yinxing,劉蔭惺
Liu， Zhen,劉震
Liu， Zhiwei,劉志偉
Livaccari， Christopher M.,李克立
Llamas， Regina,雷伊娜
Lloyd， Geoffrey Ernest Richard,羅界
Lo， Andrew H.B.,盧慶濱
Lo， Chih-Cheng,羅致政
Lo， Irving Yucheng,羅鬱正
Lo， Jung-pang,羅榮邦
Lo， Ming-cheng,駱明正
Lo， Shih-lung,羅仕龍
Lo， Vivienne,羅維前
Lo， Winston,羅文
Lo， Yuet Keung,勞悅強
Lodén， Torbjörn,羅多弼
Loehr， Max,羅越、羅樾
Loewe， Michael,魯惟一
Loewenthal， Rudolph,羅文達
Lomová， Olga,羅然
Long， Yan,龍彥
Longobardi， Niccolò,龍華民
Lopes， Helena F. S.,羅愛蓮
Lorge， Peter,龍沛
Lotveit， Tryggve,羅特維
Loubere， Nicholas,盧寧
Louie， Kam,雷金慶
Loureiro， Rui Manuel,羅理路
Lousianin， Sergey G.,魯佳寧
Louzon， Victor,盧松
Lovell， Julia,藍詩玲
Low， Choo Chin,劉楚君
Low， Meng Yeow,劉銘耀
Löwenthal， Rudolf,羅文達
Lowry， Kathryn A.,羅開雲
Loy， Hui-Chieh,黎輝傑
Lu， Bingfu,陸丙甫
Lü， Daji,呂大吉
Lu， Guang,盧光
Lu， Fengming,陸風鳴
Lu， Haimo,陸海默
Lu， Hanchao,盧漢超
Lu， Jie,呂杰
Lu， Jin,魯進
Lu， Lianghao,盧亮昊
Lu， Mei-Huan,呂玫鍰
Lu， Miaw-fen,呂妙芬
Lu， Ning,陸寧
Lü， Pengzhi,呂鵬志
Lu， Tina,呂立亭
Lu， Victoria Yung-Chih,陸蓉之
Lu， Weijing,盧葦菁
Lu， Wilbur Bing-yan,魯炳炎
Lü， Pengzhi,呂鵬志
Lü， Xiaobo,呂小波
Lü， Xiaobo,呂曉波
Lu， Xiaoning,陸小寧
Lu， Yang,陸揚
Lu， Yunfeng,盧雲峰
Lu， Yuxin,呂玉新
Lu， Zhenzhen,陸珍楨
Lu， Zongli,呂宗力
Lubman， Stanley B.,陸思禮
Luca， Dinu,迪努
Lui， Tsun-Yuen,呂振原
Luk， Gary Chi-hung,陸志鴻
Luk， Yu-ping,陸於平
Lullo， Sheri A.,盧詩蕊
Lundbæck， Knut,龍伯格
Luo， Hai,羅海
Luo， I-To,駱維道
Luo， Liang,羅靚
Luo， Manling,羅曼玲
Luo， Qin,洛秦
Luo， Wei,羅偉
Luo， Weiwei,羅娓娓
Lupke， Christopher,陸敬思
Łuszczykiewicz， Antonina,陸安寧
Lynn， Richard John,林理彰
,
M,
Ma， Jianxiong,馬健雄
Ma， Jing-heng Sheng,馬靜恆
Ma， Laurence,馬潤潮
Ma， Linfei,馬躪非
Ma， Tai-loi,馬泰來
Ma， Xiaohe,馬小鶴
Ma， Y. W.,馬幼垣
Ma， Zhongdong,馬忠東
Ma， Zoudan,馬奏旦
Macauley， Melissa A.,麥柯麗
Mackerras， Colin,馬克林
MacNair， Harley F.,宓亨利
Madsen， Richard,趙文詞
Maggiorelli， Lorenzo,馬勞倫
Magistry， Pierre,馬基石
Magone， Rui P.,馬國瑞
Mailla， Joseph-Anna-Marie de Moyriac de,馮秉正
Mair， Victor H.,梅維恆
Major， John S.,馬絳
Major， Kornelia,馬秋菊
Makeham， John,梅約翰
Malek， Roman,馬雷凱
Maliavin， Vladimir,馬良文
Malighetti， Roberto,馬力羅
Malmqvist， Göran,馬悅然
Manela， Erez,曼尼拉
Manfredi， Paul,魏樸
Manguin， Pierre-Yves,莽甘
Manion， Melanie,墨寧
Mann， James,孟捷慕
Mann， Susan,曼素恩
Mann， Wilhelm,孟威廉
Mansilla Grippa， Ana Gabriela,安伯佳
Manske， Britta,滿碧濤
Manuel， Ryan,阮邁強
Mao， Han-kuang,毛漢光
Mao， Nathan K.,毛國權
Marchal， Kai,馬愷之
Marchman， Kendall,馬可曼
Maréchal， Chrystelle,麥里筱
Marin-Lacarta， Maialen,瑪婭蓮
Marinaccio， Jessica Ann,馬哲詩
Mark， Lindy Li,李林德
Marks， Robert B.,馬立博
Marsh， Steven,馬強
Marsh， Susan,韓素珊
Marsili， Filippo,瑪飛利
Marsone， Pierre,馬頌仁
Martin， Desmond,馬定
Martin， Jeffrey,馬振華
Martin， Helmut,馬漢茂
Martin， William， A.P.,丁韙良
Martin-Liao， Tienchi,廖天琪
Martinez Arranz， Alfonso,馬勇
Martini， Giuliana,竺樂安
Marton， Andrew,馬昂主
Maruyama， Hiroshi,丸山宏
Martzloff， Jean-Claude,馬若安
Masini， Federico,馬西尼
Maspero， Henri,馬伯樂
Mateer， Calvin Wilson,狄考文
Mateo， José Eugenio Borao,鮑曉鷗
Mateos， Fernando,沈啟元
Mather， Richard B.,馬瑞志
Mathews， Gordon,麥高登
Mathews， R.H.,馬守真
Mathison， Christina S.W. Burke,傅瑋思
Matsumoto， Kōichi,松本浩一
Matten， Marc,王馬克
Matthews， Rebecca,馬蕊佳
Matthews， Stephen,馬詩帆
Matthews， Williams,馬偉倫
Matthias， Christian,田默迪
Mattlin， Mikael,馬凱
Mattos， Gilbert L.,馬幾道
Matura， Tamas,馬都亞
Mayer， Rupprecht,梅儒佩
Mazanec， Thomas,余泰明
M’Bondjo， Maud,卓楚德
McCausland， Shane,馬嘯鴻
McClellan， Tommy,馬軻蘭
McConaghy， Mark,莫加南
McCraw， David R.,麥大偉
McCreery， John,馬約翰／麥克瑞
McDermott， Joseph,周紹明
McDonald， Edward,馬愛德
McDonald， Ewan,慕昱安
McDougall， Bonnie S.,杜愽妮
McDowall， Stephen,馬蒂文
McGee， Neil,梅冠群
McGrath， Jason,馬杰聲
McKay， Trever,余其濬
McKhann， Charles F.,孟徹理
McKinnon， E. Edwards,馬金龍
McKnight， Brian,馬伯良
McLaren， Anne,馬蘭安
McLean， Bradley,孟柏
McMahon， Daniel M.,米丹尼
McMahon， Keith,馬克夢
McMullen， David,麥大維
McNair， Amy,倪雅梅
McNaught， Douglas,麥震雲
McNeal， Robin,羅斌
McRae， John R.,馬克瑞
McVadon， Eric,麥利凱
Mecsi， Beatrix,墨思璧
Medhurst， Walter Henry,麥都思
Medeiros， Evan,麥艾文
Meesomboonpoonsuk， Suwannarat,王文愛
Mei， Kuang-ti,梅光迪
Mei， Tsu-lin,梅祖麟
Meinert， Carmen,梅開夢
Meisner， Maurice,馬思樂
Mende， Erling von,馮門德
Menegon， Eugenio,梅歐金
Meng， Sue,孟素
Meng， Ye,蒙頁
Meng， Yue,孟悅
Menheere， Yves,孟逸夫
Menshikov， Lev,孟列夫
Menzger， Thomas,墨子刻
Menzies， Gavin,孟席斯
Menzies， James M.,明義士
Meskill， John,穆四基
Messner， Angelika,史安梅
Metzger， Thomas A.,墨子刻
Meulenbeld， Mark,梅林寶
Meunier， Marjorie,馬若涵
Meyer， Christian,麥立昂
Meyer， Dirk,麥笛
Meyer， Mahlon,馬一龍
Meyer-Fong， Tobie,梅爾清
Meynard， Thierry,梅謙立
Miao， Wei,苗偉
Michael， Franz Henry,梅谷
Michael， Thomas,米拓
Michelson， Ethan,麥宜生
Micollier， Evelyne,艾美玲
Middendorf， Ulrike,梅道芬
Milburn， Olivia,米歐敏
Milcinski， Maja,馬亞
Miles， Steven B.,麥哲維
Miller， Allison,米艾玲
Miller， Harrison,米海瑞
Miller， James,苗建時
Miller， Lucin,米樂山
Miller， Tom,唐米樂
Millward， James,米華健
Minford， John,閔福徳
Mino， Kazue,三野和惠
Minzner， Carl,明克勝
Misch， Peter,米士
Mish， John,米仕
Mitchell， Derek,米德偉
Mittler， Barbara,梅嘉樂
Miura， Shūichi,三浦秀一
Miya， Noriko,宮紀子
Miyakawa， Hisayuki,宮川尚志
Mizukami， Masaharu,水上雅晴
Mizuno， Norihito,水野智仁
Mo， June Young,牟俊英
Moazzin， Ghassan,孟嘉升
Mochizuki， Mike,望月
Mohr， Michel,蒙葦
Mok， Robert T.,莫德昌
Mokros， Emily,墨安屴
Moll-Murata， Christine,莫克莉
Möller， Hans-Georg,梅勒
Mollier， Christine,穆瑞明
Momesso， Lara,江麗
Montt， Maria,孟瑪麗
Monterroso， Leonel,萊奧耐
Moon， Byung-Do,文炳道
Moon， Kyungyun,文敬淵
Moran， Thomas,穆潤陶
Moretti， Costantino,牟和諦
Morgan， Daniel Patrick,墨子涵
Morgan， Evan,莫安仁
Mori， Yuria,森由利亜
Morse， Hosea B.,馬士
Moser， David,莫大偉
Moser， Michael,毛瑟
Mostaert， Antoine,田清波
Mostern， Ruth,馬瑞詩
Mote， Frederick Wade,牟復禮
Mou， Huaichuan,牟懷川
Mozias， Ilia,莫一山
Mozina， David,莫達夫
Mu， Aili,穆愛莉
Mubah， Ahmad Safril,慕白
Mueggler， Erik,木克爾
Mugitani， Kunio,麥谷邦夫
Mukherji， Priyadarsi,墨普德
Müller， Eva,梅薏華
Müller， Wilhelm K.,彌維禮
Müller-Saini， Gotelind,顧德琳
Mullie， Joseph,閔宣化
Mulready-Stone， Kristin,苗可秀
Mulvenon， James,毛文傑
Mungello， David,孟德衛
Munro， Donald Jacques,孟旦
Murakami， Masatoshi,村上政俊
Murata， Sachiko,村田幸子
Murowchick， Robert E.,慕容捷
Murphy， Tim,莫非 ／ 墨菲
Murray， Julia,孟久麗
Murthy， Viren,慕維仁／慕唯仁
Muscolino， Micah S.,穆盛博
Musgrove， Charles,莫林
Muyard， Frank,梅豪方
Myers， Ramon Hawley,馬若孟
Myhre， Karin,麥瑞怡
,
N,
Nadeau， Randall,那原道
Nagel-Angermann， Monique,丁慕妮
Naitō， Konan,內藤湖南
Nakajima， Chieko,中島知惠子
Nakajima， Takahiro,中島隆博
Nakládalová， Iveta,一凡
Nam， Chang-hee,南昌熙
Nappi， Carla,那葭
Naquin， Susan,韓書瑞
Naran， Dugarjav,那仁
Nathan， Andrew James,黎安友
Nattier， Jan,那體慧
Navarro， Abraham,艾博翰
Neder， Christine,雷丹
Nedostup， Rebecca,張倩雯
Nee， Victor,倪志偉
Needham， Joseph,李約瑟
Nelson， Sarah M.,南莎娜
Neri， Corrado,柯漢東
Netting， Laura,聶婷
Névot， Aurélie,歐荷麗
Ng， Boon Sim,吳文芯
Ng， Carly,伍若寧
Ng， Daisy S. Y.,伍湘畹
Ng， How Wee,黃浩威
Ng， Kenny Kwok-kwan,吳國坤
Ng， Kwai Hang,吳貴亨
Ng， Margaret Wee-Siang,黃薇湘
Ng， On-cho,伍安祖
Ngai， Mae,艾明如
Ngo， Tak-Wing,吳德榮
Nguyen， Nam,阮南
Nickel， Lukas,倪克魯
Nickerson， Peter,倪輔乾
Nicolini-Zani， Matteo,馬明哲
Nienhauser， William H， Jr.,倪豪士
Nikaido， Yoshihiro,二階堂 善弘
Ning， Chunyan,寧春言
Ning， Cynthia,任友梅
Ning， Qiang,寧強
Niou， Emerson,牛銘實
Nip， Yee Man Joyce,聶依文
Nivison， David S.,倪德衛
Nomura， Haruka,野村悠
Norman， Jerry,羅傑瑞
Norton， Judith,朱迪絲
Novotná-Heřmanová， Zdenka,傅思端
Nugent， Christopher M.B.,倪健
Nürnberger， Marc,甯馭
Nyitray， Vivian-Lee,南微莉
Nylan， Michael,戴梅可
,
O,
Obert， Mathias,宋灝
O'Brien， Kevin,歐博文
O’Brien， Roderick,山顯治
Ocko， Jonathan,歐中坦
Oded， Abt,歐克德
Oey， Thomas G.,黃美樹
Ogata， Isamu,尾形勇
Ohlendorf， Hardina,歐蒂娜
Ohnesorge， John K.M.,歐志強
Oi， Jean C.,戴慕珍
Okay， Bülent,歐凱
Oki， Yasushi,大木康
Oksenberg， Michel C.,歐邁格
Olberding， Garret,歐經朋
Olds， Kelly B.,魏凱立
Olles， Volker,歐理源
Olivová， Lucie,包捷
Ong， Chang-Woei,王昌偉
Ong， Jiayun Elvin,翁加運
Ong， Roberto K.,王珍瑤
Orell， Julia,朱麗雅
Orsborn， Matt,歐慧峰
Oshanin， Ilya Mikhailovich,奧沙寧
Osnos， Evan,歐逸文
Østergaard， Clemens Stubbe,孟思淵
Osterwalder， Alois,歐樂思
O’Toole， Raymond,歐特儒
Ott， Margus,熊古思
Ou， Koei-hing,歐凱新
Overmyer， Daniel L.,歐大年
Oviedo， Eduardo Daniel,奧維多
Owen， Stephen,宇文所安
Ownby， David,王大為
Oyanagi， Shigeta,小柳司気太
Oyen， Meredith,歐陽梅
,
P,
Pacey， Scott,龐思考
Packard， Jerome,裴吉瑞
Palát， Augustin,白利德
Palmer， David A.,宗樹人
Palmer， Martin,彭馬田
Palumbo， Antonello,白安敦
Palumbo-Liu， David,劉大衛
Pamuk， Nuray,月光
Pan， Feng-Chuan,潘鳳娟
Pan， Haihua,潘海華
Pan， Junliang,潘君亮
Pan， Mingshen,潘銘燊
Pan， Ping,潘平
Pan， Qiuping,潘秋萍
Pang， Huiping,彭慧萍
Pang， Oi Ying Irene,彭藹盈
Pang-White， Ann,龐安安
Pankenier， David,班大為
Pantsov， Alexander Vadimovich,潘佐夫
Papadimos， Andrew Christie,裴安德
Paper， Jordan,裴玄德
Paris， Marie-Claude,白梅麗
Parish， William L.,白維廉
Park， Ah-Rim,朴雅林
Park， So Jeong,朴素晶
Parker， Edward H.,莊延齡
Parker， Peter,伯駕
Parks， Shih Sandra,石瑾珊
Parsons， James B.,潘瞻睦
Pas， Julian,包如廉
Pastor-Ferrer， Jean-Claude,克羅德
Pastreich， Emmanuel,貝一明
Paterson， Duncan,杜克
Pattinson， David,柏迪臣
Pauthier， Guillaume,鮑吉耶
Payne， Christopher,潘恩
Pearce， Scott,裴士凱
Pearlstein， Elinor,潘思婷
Pearson， Margaret,裴松梅
Peerenboom， Randy P.,裴文睿
Peffer， Nathaniel,裴斐
Pei， Minxin,裴敏欣
Pei， W.C.,裴文中
Pelliot， Paul,伯希和
Pělucha， Radek,法力
Pelzer， Thorben,李雷雷
Peng， Guoxiang,彭國翔
Peng， Hsiao-yen,彭小妍
Peng， Tao,彭濤
Peng， Yusheng,彭玉生
Penkower， Linda,潘林德
Penny， Benjamin,裴凝
Pepper， Suzanne,胡素珊
Perdue， Peter,濮德培
Perez-Cheng， Shiany,鄭夏霓
Perkuhn， Josie-Marie,雷瑪麗
Perng， Ching-Hsi,彭鏡禧
Pernin， Judith,朱迪
Perny， Paul Hubert,童保綠
Perrins， Robert John,白仁思
Perry， Elizabeth J.,裴宜理
Petech， Luciano,伯戴克
Peterson， Willard J.,裴德生
Petrovčič， Mateja,馬蒂雅
Pettier， Jean-Baptiste,裴劍白
Pettit， Jonathan E. E.,裴玄錚
Pfister， Lauren F.,費樂仁
Pfister， Louis,費賴之
Philion， Stephen,方迪
Phillips， Steven,費世文
Phillips， Tina,費婷
Pian， Rulan Chao,趙如蘭 / 卞趙如蘭
Piasecki， Jakub,謝佳倫
Piccinini， Chiara,夏慕華
Picken， Laurence,畢鑑
Pickowicz， Paul G.,畢克偉
Pidhainy， Ihor,裴海寧
Pieke， Frank N.,彭軻
Pillsbury， Michael,白邦瑞
Pilz， Erich,皮爾茲
Pines， Yuri,尤銳
Pino， Angel,安必諾/安畢諾
Pissin， Annika,李雲深
Pittman， Jon,白德滿
Pittman， Samuel,皮東關
Plaks， Andrew,浦安迪
Plassen， Jörg,虛說
Platzerová， Barbora,林百合
Plumer， James Marshall,普拉瑪
Plümmer， Franziska,普信鳳
Poceski， Mario,伯理奥
Poerner， Michael,裴明德
Pohl， Karl-Heinz,卜松山
Pokora， Timoteus,鮑格洛
Politi， Giancarlo,曾祺光
Pomeranz， Kenneth,彭慕蘭
Pong， David,龐百騰
Poo， Mu-chou,蒲慕州
Poon， Mingsun,潘銘燊
Poon， Shuk-wah,潘淑華
Popova， Irina,波波娃
Poppe， Nicholas N.,鮑培
Porter， Bill (aka Red Pine),赤松
Porter， Deborah Lynn,裴碧蘭
Portugali， Adiel,平安鼔
Poskaite， Loreta,蘿瑞塔
Potter， Pitman,彭德
Powell， William,鮑畏廉
Powers， Martin J.,包華石
